address,first_apparition_date,total_received,nb_transactions,nb_cb_transactions,nb_tx_in,nb_tx_out,total_sent,last_activity_date,activity_range,oldness,activity_range_days,oldness_days,balance,component,in_degree,out_degree,address_id,encoding
111111111111111AxbRSr45YAZYEx,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201521,base58
111111111111111K3tBycEZAhc5M,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201511,base58
111111111111111T8Nj18J6eEBhH,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201796,base58
111111111111111WXLnZP9iAfXMn,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201769,base58
111111111111112g5msMoFz3c34dE,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201563,base58
111111111111113CeR6Fxyzq6hUwT,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201727,base58
1111111111111165qr4LVSH36WUhM,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201367,base58
11111111111111EuxVv3eh7febezs,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201701,base58
11111111111111FPBt6CHo5VvkoR,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201625,base58
11111111111111HSMidJVH1Ldnbg,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201756,base58
11111111111111HTR9zw1VLWFCzhy,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201786,base58
11111111111111ZMvUxBuHhBQeQn,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201745,base58
11111111111111tpwj3bCXsxFHohr,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201567,base58
11111111111113W8C8336A4G2tQgs,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201805,base58
111111111111147XVaGCspb6nssQw,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201597,base58
11111111111114M6bq49oequMRdz3b,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201432,base58
11111111111117ZuVHvWgLqLys4Yf,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201691,base58
1111111111111DEdNGwrwfykgSBpj,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201401,base58
1111111111111RG8kYQj2Yy9mef8B,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201436,base58
1111111111111Vbn11YbktisFCkWZ,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201558,base58
1111111111112VxXF1VL1aqUdXWpLV,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201635,base58
1111111111112iwsXB9k9Fmvc7CRWy,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201452,base58
1111111111113AgWwEaM1j3n91Bbeb,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201393,base58
1111111111115LughfsqVBsntSzw3V,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201475,base58
1111111111115R3K3KcBsWnJc1FWAW,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201541,base58
1111111111116LBCHRNefR5D8wzE2H,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201566,base58
1111111111117qVDC9tP25rAnHWdK,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201650,base58
111111111111ArCRxuGmSJE9Rcdvq,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201778,base58
111111111111Bs1NXKnGnjefKnSzCF,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201767,base58
111111111111WTqyA8YzPx4PEMvdb,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201712,base58
111111111111gG8Rtt6AChvWNCTVf,2016-06-21 12:24:46,2730,1,0,0,1,0,2016-06-21 12:24:46,0 days 00:00:00,2878 days 23:09:46.846248,0,2878,2730,out,1,0,155201675,base58
1SatoshiSixthMember666666663qozZL,2016-07-05 11:27:13,21000,2,0,0,2,0,2016-07-05 11:27:13,0 days 00:00:00,2865 days 00:07:19.846248,0,2865,21000,out,3,0,158470574,base58
1BURNXXXXXXXXXXXXXXXXXXXXXXXTVanmh,2016-07-08 10:24:35,27150,5,0,0,5,0,2017-07-08 14:22:42,365 days 03:58:07,2862 days 01:09:57.846248,365,2862,27150,out,15,0,159183109,base58
1MorveusFeteLeHaLven1ngWeeeef7Zpkh,2016-07-09 16:13:29,100000,1,0,0,1,0,2016-07-09 16:13:29,0 days 00:00:00,2860 days 19:21:03.846248,0,2860,100000,out,1,0,159455889,base58
1MorveusEstDansLaPLaaaaaaaceVr9Cwy,2016-07-09 16:34:54,100000,1,0,0,1,0,2016-07-09 16:34:54,0 days 00:00:00,2860 days 18:59:38.846248,0,2860,100000,out,1,0,159459170,base58
1MorveusEstDansLaPLaaaaceXXXbCPJdH,2016-07-09 16:34:54,100000,1,0,0,1,0,2016-07-09 16:34:54,0 days 00:00:00,2860 days 18:59:38.846248,0,2860,100000,out,1,0,159456835,base58
1MorveusFeteLeHaLven1ngXXXXXWK61rB,2016-07-09 16:41:48,100000,1,0,0,1,0,2016-07-09 16:41:48,0 days 00:00:00,2860 days 18:52:44.846248,0,2860,100000,out,1,0,159459599,base58
1MorveusWasHereXXXXXXXXXXXXXXnn9Zd,2016-07-09 16:41:48,100000,1,0,0,1,0,2016-07-09 16:41:48,0 days 00:00:00,2860 days 18:52:44.846248,0,2860,100000,out,1,0,159459596,base58
1MorveusWasHeeeereFUURTWENTYXG3qWE,2016-07-09 16:46:13,100000,1,0,0,1,0,2016-07-09 16:46:13,0 days 00:00:00,2860 days 18:48:19.846248,0,2860,100000,out,1,0,159461533,base58
111111111111AigGKc9wNNin1zAeD,2016-07-10 11:46:58,546,1,0,0,1,0,2016-07-10 11:46:58,0 days 00:00:00,2859 days 23:47:34.846248,0,2859,546,out,1,0,159607250,base58
1111111111112R8ijrUMfFKp6esZEh,2016-07-16 10:51:16,546,1,0,0,1,0,2016-07-16 10:51:16,0 days 00:00:00,2854 days 00:43:16.846248,0,2854,546,out,1,0,160971836,base58
1WojtekKwiatekBitcoinGuruxxvbKbLp,2016-08-05 14:17:29,1000,1,0,0,1,0,2016-08-05 14:17:29,0 days 00:00:00,2833 days 21:17:03.846248,0,2833,1000,out,1,0,165580582,base58
1Zoe1StopGodainMbakMaymunxy51uhfK,2016-08-06 12:55:43,12345,1,0,0,1,0,2016-08-06 12:55:43,0 days 00:00:00,2832 days 22:38:49.846248,0,2832,12345,out,1,0,165801992,base58
1M43fr1ooooooooMLB147o548256U8JFpg,2016-08-07 10:42:56,4333,3,0,0,3,0,2016-08-08 00:02:14,0 days 13:19:18,2832 days 00:51:36.846248,0,2832,4333,out,3,0,165979050,base58
1Q3n6fNFL14712191691oooooooXUL6TzL,2016-08-18 07:48:35,1000,1,0,0,1,0,2016-08-18 07:48:35,0 days 00:00:00,2821 days 03:45:57.846248,0,2821,1000,out,1,0,168619498,base58
1SatoshiSeventhMember77777751ztkw,2016-08-21 12:22:10,100000,1,0,0,1,0,2016-08-21 12:22:10,0 days 00:00:00,2817 days 23:12:22.846248,0,2817,100000,out,1,0,169408317,base58
1MaLwareTechP2PBotnetKing12xcrbck,2016-08-21 16:20:57,140000,1,0,0,1,0,2016-08-21 16:20:57,0 days 00:00:00,2817 days 19:13:35.846248,0,2817,140000,out,1,0,169445817,base58
1JesseFuckedUpxxxxxxxxxxxxxxvk6ma,2016-09-27 11:48:37,5430,1,0,0,1,0,2016-09-27 11:48:37,0 days 00:00:00,2780 days 23:45:55.846248,0,2780,5430,out,1,0,178840924,base58
1DownTheDrainHahaYouFucksxy1LjwNf,2016-09-27 14:21:21,5430,1,0,0,1,0,2016-09-27 14:21:21,0 days 00:00:00,2780 days 21:13:11.846248,0,2780,5430,out,1,0,178869872,base58
1BurnPepexxxxxxxxxxxxxxxxxxxAK33R,2016-09-28 22:13:28,4351583,760,0,0,760,0,2023-02-24 21:29:45,2339 days 23:16:17,2779 days 13:21:04.846248,2339,2779,4351583,out,875,0,179270556,base58
1haiLLordkekxxxxxxxxxxxxxxxtn8WwC,2016-10-03 22:33:42,190870,35,0,0,35,0,2017-10-10 05:52:55,371 days 07:19:13,2774 days 13:00:50.846248,371,2774,190870,out,39,0,180700941,base58
1Satanxxxxxxxxxxxxxxxxxxxxxw4d9KE,2016-10-06 14:41:24,10860,2,0,0,2,0,2016-10-09 14:09:33,2 days 23:28:09,2771 days 20:53:08.846248,2,2771,10860,out,2,0,181552433,base58
1CJbitcoinaduLtstorecom59584TCe3XB,2016-10-18 20:21:30,3155800,1,0,0,1,0,2016-10-18 20:21:30,0 days 00:00:00,2759 days 15:13:02.846248,0,2759,3155800,out,1,0,185075540,base58
1BitCoinDescriptionAddressadTvGDH,2016-10-28 03:45:50,15221928,19,0,0,19,0,2023-04-17 02:39:12,2361 days 22:53:22,2750 days 07:48:42.846248,2361,2750,15221928,out,29,0,187816937,base58
1BURNTSH1RTxxxxxxxxxxxxxxxxuckhAY,2016-10-30 20:09:13,10060099,12,0,0,12,0,2017-03-24 19:45:29,144 days 23:36:16,2747 days 15:25:19.846248,144,2747,10060099,out,20,0,188555509,base58
1LAPoRTSoRCERERSToNE112o2o16ca2ouW,2016-11-20 22:03:37,7999,4,0,0,4,0,2016-11-27 00:45:08,6 days 02:41:31,2726 days 13:30:55.846248,6,2726,7999,out,4,0,195272408,base58
1BURNFoWXXXXXXXXXXXXXXXXXXXY5LRms,2016-11-23 07:56:55,36810050,6779,0,0,6779,0,2017-01-30 04:19:31,67 days 20:22:36,2724 days 03:37:37.846248,67,2724,36810050,out,11002,0,196120989,base58
111111111111111y1gvDsT3MMJwp,2016-11-24 21:34:36,546,1,0,0,1,0,2016-11-24 21:34:36,0 days 00:00:00,2722 days 13:59:56.846248,0,2722,546,out,1,0,196675359,base58
1TestxxxxxxxxxxxxxxxxxxxxxxzoXNkw,2016-11-25 18:36:16,27180,8,0,0,14,0,2023-11-07 04:15:12,2537 days 09:38:56,2721 days 16:58:16.846248,2537,2721,27180,out,20,0,196983700,base58
1BurnXXXXXXXXXXXXXXXXXXXXXXXXekdRL,2016-12-04 08:47:53,10860,2,0,0,2,0,2016-12-04 09:05:48,0 days 00:17:55,2713 days 02:46:39.846248,0,2713,10860,out,5,0,199947881,base58
1BURNmentorsxxxxxxxxxxxxxxxwUtLJh,2016-12-12 09:15:35,21720,4,0,0,4,0,2017-06-15 19:52:06,185 days 10:36:31,2705 days 02:18:57.846248,185,2705,21720,out,5,0,202725188,base58
1thedaoxxxxxxxxxxxxxxxxxxxy3gNefa,2016-12-22 07:52:57,10860,2,0,0,2,0,2016-12-22 19:57:25,0 days 12:04:28,2695 days 03:41:35.846248,0,2695,10860,out,2,0,206166026,base58
1bitfinexxxxxxxxxxxxxxxxxxxzjVHxU,2016-12-22 08:01:02,5430,1,0,0,1,0,2016-12-22 08:01:02,0 days 00:00:00,2695 days 03:33:30.846248,0,2695,5430,out,1,0,206168721,base58
1segwitxxxxxxxxxxxxxxxxxxxxxwqcT1,2016-12-22 08:01:02,10860,2,0,0,2,0,2016-12-22 19:57:25,0 days 11:56:23,2695 days 03:33:30.846248,0,2695,10860,out,2,0,206168720,base58
1DJasanyanxxxxxxxxxxxxxxxxy1uERgj,2016-12-22 10:16:08,54420,10,0,0,10,0,2016-12-29 03:48:26,6 days 17:32:18,2695 days 01:18:24.846248,6,2695,54420,out,12,0,206200565,base58
1kojixxxxxxxxxxxxxxxxxxxxxy46RA3r,2016-12-22 10:16:08,81490,15,0,0,15,0,2016-12-29 06:03:18,6 days 19:47:10,2695 days 01:18:24.846248,6,2695,81490,out,23,0,206200578,base58
1oishixxxxxxxxxxxxxxxxxxxxxxFftCZ,2016-12-22 10:16:08,10860,2,0,0,2,0,2016-12-22 19:57:25,0 days 09:41:17,2695 days 01:18:24.846248,0,2695,10860,out,2,0,206200577,base58
1zakiyamaxxxxxxxxxxxxxxxxxxw7ybLT,2016-12-22 10:16:08,32580,6,0,0,6,0,2016-12-28 23:40:57,6 days 13:24:49,2695 days 01:18:24.846248,6,2695,32580,out,7,0,206200579,base58
1hyugaxxxxxxxxxxxxxxxxxxxxxtkbLXZ,2016-12-22 10:32:23,114190,21,0,0,21,0,2016-12-29 04:06:31,6 days 17:34:08,2695 days 01:02:09.846248,6,2695,114190,out,33,0,206203296,base58
1kanoxxxxxxxxxxxxxxxxxxxxxxztz7Sb,2016-12-22 10:32:23,32580,6,0,0,6,0,2016-12-29 02:56:39,6 days 16:24:16,2695 days 01:02:09.846248,6,2695,32580,out,8,0,206203295,base58
1mikehearnxxxxxxxxxxxxxxxxxzxJYCq,2016-12-22 16:35:02,21760,4,0,0,4,0,2016-12-24 12:07:00,1 days 19:31:58,2694 days 18:59:30.846248,1,2694,21760,out,7,0,206319293,base58
1craigxxxxxxxxxxxxxxxxxxxxxsveXGX,2016-12-22 19:57:25,10860,2,0,0,2,0,2016-12-22 19:57:25,0 days 00:00:00,2694 days 15:37:07.846248,0,2694,10860,out,2,0,206378566,base58
1editxxxxxxxxxxxxxxxxxxxxxxwKh9EC,2016-12-22 19:57:25,5430,1,0,0,1,0,2016-12-22 19:57:25,0 days 00:00:00,2694 days 15:37:07.846248,0,2694,5430,out,1,0,206378594,base58
1hardforkxxxxxxxxxxxxxxxxxxu9iBLr,2016-12-22 19:57:25,16290,3,0,0,3,0,2016-12-28 09:49:24,5 days 13:51:59,2694 days 15:37:07.846248,5,2694,16290,out,3,0,206378593,base58
1kinoshitaxxxxxxxxxxxxxxxxy27FE4R,2016-12-22 19:57:25,16290,3,0,0,3,0,2016-12-29 04:06:31,6 days 08:09:06,2694 days 15:37:07.846248,6,2694,16290,out,3,0,206378574,base58
1r3xxxxxxxxxxxxxxxxxxxxxxxy44N3ru,2016-12-22 19:57:25,21720,4,0,0,4,0,2016-12-29 00:38:28,6 days 04:41:03,2694 days 15:37:07.846248,6,2694,21720,out,4,0,206378596,base58
1shitcoinxxxxxxxxxxxxxxxxxxwY1LYu,2016-12-22 19:57:25,5430,1,0,0,1,0,2016-12-22 19:57:25,0 days 00:00:00,2694 days 15:37:07.846248,0,2694,5430,out,1,0,206378595,base58
1sugiixxxxxxxxxxxxxxxxxxxxxy8KU3n,2016-12-22 19:57:25,10860,2,0,0,2,0,2016-12-23 22:14:06,1 days 02:16:41,2694 days 15:37:07.846248,1,2694,10860,out,2,0,206378573,base58
1wadaxxxxxxxxxxxxxxxxxxxxxy1c6a95,2016-12-22 19:57:25,5430,1,0,0,1,0,2016-12-22 19:57:25,0 days 00:00:00,2694 days 15:37:07.846248,0,2694,5430,out,1,0,206378575,base58
1finaxxxxxxxxxxxxxxxxxxxxxxtpcuxf,2016-12-23 02:51:56,5430,1,0,0,1,0,2016-12-23 02:51:56,0 days 00:00:00,2694 days 08:42:36.846248,0,2694,5430,out,3,0,206482508,base58
1tokeneconomyxxxxxxxxxxxxxxshrDv5,2016-12-23 13:00:53,10900,2,0,0,2,0,2016-12-25 04:11:40,1 days 15:10:47,2693 days 22:33:39.846248,1,2693,10900,out,2,0,206621616,base58
1JouMaSePoesxxxxxxxxxxxxxxxymFocB,2016-12-23 19:43:56,1000,1,0,0,1,0,2016-12-23 19:43:56,0 days 00:00:00,2693 days 15:50:36.846248,0,2693,1000,out,1,0,206739679,base58
1DonaLdTrumpGoHomexxxxxxxxxvGbMES,2016-12-23 22:00:57,1000,1,0,0,1,0,2016-12-23 22:00:57,0 days 00:00:00,2693 days 13:33:35.846248,0,2693,1000,out,1,0,206780896,base58
1HappyNewYearrrrrrrrrrrrrrrxVTym5,2016-12-24 18:06:30,90694,1,0,0,1,0,2016-12-24 18:06:30,0 days 00:00:00,2692 days 17:28:02.846248,0,2692,90694,out,2,0,207033997,base58
1MichaeLGnanakoneo21o199oXXXWW7iPq,2016-12-31 11:47:14,1899,3,0,0,3,0,2016-12-31 11:47:14,0 days 00:00:00,2685 days 23:47:18.846248,0,2685,1899,out,3,0,209242649,base58
1DonaLdDucko1111933XXXXXXXXXY4hHQK,2017-01-02 23:14:40,633,1,0,0,1,0,2017-01-02 23:14:40,0 days 00:00:00,2683 days 12:19:52.846248,0,2683,633,out,1,0,209946926,base58
1MikeGnanakoneo21o199oXXXXXXUBY1mZ,2017-01-02 23:14:40,633,1,0,0,1,0,2017-01-02 23:14:40,0 days 00:00:00,2683 days 12:19:52.846248,0,2683,633,out,1,0,209946925,base58
1JoeBuddeno2111922XXXXXXXXXXaZnhEC,2017-01-09 03:49:27,633,1,0,0,1,0,2017-01-09 03:49:27,0 days 00:00:00,2677 days 07:45:05.846248,0,2677,633,out,1,0,212139897,base58
11LoveYou1111111111111111111GPc4r,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847391,base58
1AndYoureA1waysJustGorgeous2x1SyG,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847388,base58
1DayahDover11111111111111112JYRq2,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847384,base58
1Forever11111111111111111113RMwCB,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847392,base58
1GivingMyLifeMeaningAndFun13pcr5P,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847390,base58
1YouAreRea11yMyEntireWor1d116eypT,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847389,base58
1YouCanDoThingsFewPeop1eCan1G6NPV,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847387,base58
1Your1nte11igenceJustShines4B7QFA,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847386,base58
1YourPersona1ity1sUnmatched43YzMv,2017-01-14 03:12:39,314159,1,0,0,1,0,2017-01-14 03:12:39,0 days 00:00:00,2672 days 08:21:53.846248,0,2672,314159,out,1,0,213847385,base58
1LoveCaro1ynHugheyooooooooomqFCK8,2017-01-14 06:14:15,12084,1,0,0,1,0,2017-01-14 06:14:15,0 days 00:00:00,2672 days 05:20:17.846248,0,2672,12084,out,3,0,213878494,base58
1HehehehehehehehehehehehehxwtNWDD,2017-01-15 15:07:10,10000,1,0,0,1,0,2017-01-15 15:07:10,0 days 00:00:00,2670 days 20:27:22.846248,0,2670,10000,out,1,0,214259584,base58
1DonaLdTrumpo5111955XXXXXXXXdLUtzK,2017-01-22 11:58:47,633,1,0,0,1,0,2017-01-22 11:58:47,0 days 00:00:00,2663 days 23:35:45.846248,0,2663,633,out,1,0,216583157,base58
1AveryMagnottio31o2oooXXXXXXZ9eMuC,2017-01-22 14:45:09,633,1,0,0,1,0,2017-01-22 14:45:09,0 days 00:00:00,2663 days 20:49:23.846248,0,2663,633,out,1,0,216618664,base58
1DontUseZcashUseZc1assicxxxydFGgE,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442623,base58
1NotMuchButHope1tHe1psxxxxy3swAML,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442630,base58
1Zc1assicHasNoFeexxxxxxxxxy3unVCF,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442626,base58
1Zcash1sCoporatexxxxxxxxxxxzdzPxB,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442624,base58
1Zcash1sTrademarkedxxxxxxxxxa9Cvm,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442627,base58
1ZcashTwentyPercentFeeSuckt47SLQM,2017-01-25 04:49:21,10000,1,0,0,1,0,2017-01-25 04:49:21,0 days 00:00:00,2661 days 06:45:11.846248,0,2661,10000,out,1,0,217442625,base58
1BurnFakePepexxxxxxxxxxxxxxzo7tqD,2017-02-05 22:20:03,32744,6,0,0,6,0,2017-02-19 22:44:49,14 days 00:24:46,2649 days 13:14:29.846248,14,2649,32744,out,6,0,221584568,base58
1SatoshiEighthMember888888881FsKq,2017-02-09 23:36:17,1000,1,0,0,1,0,2017-02-09 23:36:17,0 days 00:00:00,2645 days 11:58:15.846248,0,2645,1000,out,1,0,223068063,base58
1BurnFadeGraceXXXXXXXXXXXXXXYYque6,2017-02-18 23:42:55,5600,1,0,0,1,0,2017-02-18 23:42:55,0 days 00:00:00,2636 days 11:51:37.846248,0,2636,5600,out,1,0,226110031,base58
1Lexy1sSoCoo1aaaaaaaaaaaaaaaWRLqqZ,2017-02-27 21:09:43,5460,1,0,0,1,0,2017-02-27 21:09:43,0 days 00:00:00,2627 days 14:24:49.846248,0,2627,5460,out,1,0,229177008,base58
1CKGAMEBURNiTALLxxxxxxxxxxxxeLDrH,2017-03-08 21:59:09,5430,1,0,0,1,0,2017-03-08 21:59:09,0 days 00:00:00,2618 days 13:35:23.846248,0,2618,5430,out,1,0,232575885,base58
1CryptogeneBitcoinBurnerxxxubBcFs,2017-04-16 12:12:23,10000,1,0,0,1,0,2017-04-16 12:12:23,0 days 00:00:00,2579 days 23:22:09.846248,0,2579,10000,out,2,0,246274059,base58
1CrackedBitcoinHaHaHaHaHaHaHUvfWst,2017-04-29 16:10:53,100000,1,0,0,1,0,2017-04-29 16:10:53,0 days 00:00:00,2566 days 19:23:39.846248,0,2566,100000,out,1,0,251231254,base58
1GodB1essAmericaxxxxxxxxxxxyEGQkE,2017-04-30 05:56:26,1000,1,0,0,1,0,2017-04-30 05:56:26,0 days 00:00:00,2566 days 05:38:06.846248,0,2566,1000,out,1,0,251458051,base58
1Wed17May6BenAndNiLoofarXXXYM19aL,2017-05-05 23:11:54,10000,1,0,0,1,0,2017-05-05 23:11:54,0 days 00:00:00,2560 days 12:22:38.846248,0,2560,10000,out,1,0,253737648,base58
1CryptoLifeDotNetBurnAddrXXXSdVx52,2017-05-06 20:20:10,11406,3,0,0,3,0,2023-04-25 23:56:33,2180 days 03:36:23,2559 days 15:14:22.846248,2180,2559,11406,out,3,0,254168145,base58
1Love1LifeAnd1LenaxxxxxxxxxxyfvHJk,2017-05-31 13:38:49,100000,1,0,0,1,0,2017-05-31 13:38:49,0 days 00:00:00,2534 days 21:55:43.846248,0,2534,100000,out,1,0,264792975,base58
1BobManning2K17DontSendFundsF3oEP1,2017-06-14 12:02:16,23213,1,0,0,1,0,2017-06-14 12:02:16,0 days 00:00:00,2520 days 23:32:16.846248,0,2520,23213,out,1,0,270387491,base58
1BurnBTCForFunBurnBTCForFunXTmJXrC,2017-07-02 11:04:39,15347,1,0,0,1,0,2017-07-02 11:04:39,0 days 00:00:00,2503 days 00:29:53.846248,0,2503,15347,out,1,0,276691268,base58
1LTBBURNxxxxxxxxxxxxxxxxxxxxQiaRZ,2017-07-24 21:26:29,1965660,362,0,0,362,0,2018-05-04 04:07:04,283 days 06:40:35,2480 days 14:08:03.846248,283,2480,1965660,out,362,0,284154903,base58
1AgeofChainsSeries1Burnxxxy1xR3Ao,2017-07-28 23:30:03,38010,7,0,0,7,0,2017-07-28 23:52:24,0 days 00:22:21,2476 days 12:04:29.846248,0,2476,38010,out,7,0,285528380,base58
1BurnPenisiumGrowPenisiumxxwGJvsx,2017-07-30 10:05:53,179385,33,0,0,33,0,2017-10-11 20:26:13,73 days 10:20:20,2475 days 01:28:39.846248,73,2475,179385,out,38,0,285923460,base58
1Rea11yYouDontSayxxxxxxxxxxzfzp3K,2017-08-06 19:30:19,1212,2,0,0,2,0,2018-07-24 09:04:33,351 days 13:34:14,2467 days 16:04:13.846248,351,2467,1212,out,2,0,288206919,base58
1BurnRustxxxxxxxxxxxxxxxxxxzhjnHj,2017-08-18 04:06:11,21720,4,0,0,4,0,2017-09-02 16:41:02,15 days 12:34:51,2456 days 07:28:21.846248,15,2456,21720,out,4,0,292741319,base58
1WWWdotALERTMEdotLife11111188Gn1S,2017-08-27 06:11:38,114702,1,0,0,1,0,2017-08-27 06:11:38,0 days 00:00:00,2447 days 05:22:54.846248,0,2447,114702,out,1,0,295923130,base58
